defense,clean_acc,fit_time_sec,keep_fraction,det_precision,det_recall,det_f1,det_roc_auc,asr,dataset,attack,poison_rate,acc_clean_no_attack,seed
none,0.9185667752442996,0.015983104705810547,1.0,0.0,0.0,0.0,0.5,0.07706093189964158,spambase,targeted_flip,0.05,0.9196525515743756,123
anomaly_iforest,0.9218241042345277,0.28795909881591797,0.9496204278812974,0.0,0.0,0.0,0.47355072463768116,0.07168458781362007,spambase,targeted_flip,0.05,0.9196525515743756,123
anomaly_lof,0.9185667752442996,0.05845069885253906,0.9499654934437544,0.2,0.21014492753623187,0.2049469964664311,0.5840579710144927,0.07168458781362007,spambase,targeted_flip,0.05,0.9196525515743756,123
roni,0.9185667752442996,0.6449990272521973,0.4748102139406487,0.045992115637319315,0.5072463768115942,0.08433734939759036,0.4905797101449275,0.07347670250896057,spambase,targeted_flip,0.05,0.9196525515743756,123
trimmed_loss,0.9272529858849077,0.06370043754577637,0.9499654934437544,0.2413793103448276,0.2536231884057971,0.24734982332155478,0.6068840579710145,0.06630824372759857,spambase,targeted_flip,0.05,0.9196525515743756,123
hybrid,0.9142236699239956,0.9586350917816162,0.4420289855072464,0.045763760049474335,0.5362318840579711,0.08433048433048433,0.48858695652173917,0.07168458781362007,spambase,targeted_flip,0.05,0.9196525515743756,123
none,0.9370249728555917,0.010136604309082031,1.0,0.0,0.0,0.0,0.5,0.05913978494623656,spambase,targeted_flip,0.05,0.9315960912052117,2024
anomaly_iforest,0.9207383279044516,0.2423553466796875,0.9499654934437544,0.0,0.0,0.0,0.473731884057971,0.08960573476702509,spambase,targeted_flip,0.05,0.9315960912052117,2024
anomaly_lof,0.9370249728555917,0.05703306198120117,0.9496204278812974,0.2191780821917808,0.2318840579710145,0.22535211267605634,0.5952898550724637,0.05555555555555555,spambase,targeted_flip,0.05,0.9315960912052117,2024
roni,0.9337676438653637,0.6337454319000244,0.4748102139406487,0.051248357424441525,0.5652173913043478,0.09397590361445783,0.5210144927536231,0.06630824372759857,spambase,targeted_flip,0.05,0.9315960912052117,2024
trimmed_loss,0.9315960912052117,0.07218647003173828,0.9499654934437544,0.2206896551724138,0.2318840579710145,0.22614840989399293,0.5954710144927536,0.05913978494623656,spambase,targeted_flip,0.05,0.9315960912052117,2024
hybrid,0.9239956568946797,0.8749344348907471,0.49827467218771565,0.050206327372764786,0.5289855072463768,0.09170854271356783,0.5143115942028986,0.07526881720430108,spambase,targeted_flip,0.05,0.9315960912052117,2024
none,0.8859934853420195,0.012254953384399414,1.0,0.0,0.0,0.0,0.5,0.14874551971326164,spambase,targeted_flip,0.1,0.9174809989142236,42
anomaly_iforest,0.8783930510314875,0.23062372207641602,0.8995388669301713,0.02622950819672131,0.028985507246376812,0.027538726333907058,0.4606884057971014,0.14874551971326164,spambase,targeted_flip,0.1,0.9174809989142236,42
anomaly_lof,0.8903365906623235,0.05798029899597168,0.8995388669301713,0.21639344262295082,0.2391304347826087,0.22719449225473323,0.576268115942029,0.13620071684587814,spambase,targeted_flip,0.1,0.9174809989142236,42
roni,0.8859934853420195,0.6865546703338623,0.5408432147562582,0.09684361549497848,0.4891304347826087,0.16167664670658682,0.5164855072463768,0.14516129032258066,spambase,targeted_flip,0.1,0.9174809989142236,42
trimmed_loss,0.9153094462540716,0.05937504768371582,0.8998682476943346,0.4605263157894737,0.5072463768115942,0.4827586206896552,0.7239130434782609,0.08781362007168458,spambase,targeted_flip,0.1,0.9174809989142236,42
hybrid,0.8838219326818675,0.9055299758911133,0.41436100131752307,0.09111361079865017,0.5869565217391305,0.15774099318403115,0.5007246376811594,0.14695340501792115,spambase,targeted_flip,0.1,0.9174809989142236,42
none,0.8805646036916395,0.013654470443725586,1.0,0.0,0.0,0.0,0.5,0.14516129032258066,spambase,targeted_flip,0.1,0.9196525515743756,123
anomaly_iforest,0.8783930510314875,0.23482227325439453,0.8995388669301713,0.029508196721311476,0.03260869565217391,0.03098106712564544,0.4626811594202898,0.14874551971326164,spambase,targeted_flip,0.1,0.9196525515743756,123
anomaly_lof,0.8859934853420195,0.05568194389343262,0.8995388669301713,0.2262295081967213,0.25,0.23752151462994836,0.5822463768115941,0.14336917562724014,spambase,targeted_flip,0.1,0.9196525515743756,123
roni,0.9001085776330076,0.8265013694763184,0.5981554677206851,0.08770491803278689,0.38768115942028986,0.14304812834224598,0.49221014492753623,0.12186379928315412,spambase,targeted_flip,0.1,0.9196525515743756,123
trimmed_loss,0.9131378935939196,0.08063220977783203,0.8998682476943346,0.5,0.5507246376811594,0.5241379310344828,0.7478260869565218,0.08422939068100359,spambase,targeted_flip,0.1,0.9196525515743756,123
hybrid,0.8935939196525515,0.8770928382873535,0.41436100131752307,0.08886389201349831,0.572463768115942,0.15384615384615385,0.49275362318840576,0.11469534050179211,spambase,targeted_flip,0.1,0.9196525515743756,123
none,0.8946796959826275,0.009467124938964844,1.0,0.0,0.0,0.0,0.5,0.14336917562724014,spambase,targeted_flip,0.1,0.9315960912052117,2024
anomaly_iforest,0.8859934853420195,0.22201991081237793,0.8995388669301713,0.02622950819672131,0.028985507246376812,0.027538726333907058,0.4606884057971014,0.14874551971326164,spambase,targeted_flip,0.1,0.9315960912052117,2024
anomaly_lof,0.9055374592833876,0.05401897430419922,0.9008563899868248,0.22259136212624583,0.2427536231884058,0.2322357019064125,0.5789855072463769,0.12365591397849462,spambase,targeted_flip,0.1,0.9315960912052117,2024
roni,0.8870792616720955,0.7560620307922363,0.4749670619235837,0.09096612296110414,0.5253623188405797,0.15508021390374332,0.5001811594202898,0.15053763440860216,spambase,targeted_flip,0.1,0.9315960912052117,2024
trimmed_loss,0.8881650380021715,0.05272245407104492,0.8998682476943346,0.3059210526315789,0.33695652173913043,0.32068965517241377,0.6302536231884057,0.14695340501792115,spambase,targeted_flip,0.1,0.9315960912052117,2024
hybrid,0.8925081433224755,0.8518750667572021,0.5454545454545454,0.09710144927536232,0.4855072463768116,0.16183574879227053,0.5170289855072463,0.14695340501792115,spambase,targeted_flip,0.1,0.9315960912052117,2024
none,0.8501628664495114,0.011315345764160156,1.0,0.0,0.0,0.0,0.5,0.21505376344086022,spambase,targeted_flip,0.2,0.9174809989142236,42
anomaly_iforest,0.8545059717698155,0.2256302833557129,0.7998188405797102,0.10256410256410256,0.12318840579710146,0.11193415637860082,0.45380434782608703,0.2007168458781362,spambase,targeted_flip,0.2,0.9174809989142236,42
anomaly_lof,0.8382193268186754,0.060868263244628906,0.7998188405797102,0.1779788838612368,0.213768115942029,0.194238683127572,0.5081521739130435,0.23118279569892472,spambase,targeted_flip,0.2,0.9174809989142236,42
roni,0.8327904451682954,0.8339004516601562,0.47493961352657005,0.16561242093156986,0.5217391304347826,0.25141859450021825,0.4980072463768116,0.23835125448028674,spambase,targeted_flip,0.2,0.9174809989142236,42
trimmed_loss,0.8479913137893594,0.049844980239868164,0.8001207729468599,0.43202416918429004,0.5181159420289855,0.471169686985173,0.6909420289855072,0.2114695340501792,spambase,targeted_flip,0.2,0.9174809989142236,42
hybrid,0.8707926167209555,0.8265974521636963,0.3571859903381642,0.17989666510098637,0.6938405797101449,0.2857142857142857,0.5306159420289855,0.17383512544802868,spambase,targeted_flip,0.2,0.9174809989142236,42
none,0.8523344191096635,0.011646032333374023,1.0,0.0,0.0,0.0,0.5,0.2114695340501792,spambase,targeted_flip,0.2,0.9196525515743756,123
anomaly_iforest,0.8588490770901195,0.23162460327148438,0.8001207729468599,0.11933534743202417,0.1431159420289855,0.1301482701812191,0.4659420289855073,0.2007168458781362,spambase,targeted_flip,0.2,0.9196525515743756,123
anomaly_lof,0.8523344191096635,0.062215328216552734,0.7998188405797102,0.1794871794871795,0.21557971014492755,0.19588477366255144,0.5092391304347825,0.1971326164874552,spambase,targeted_flip,0.2,0.9196525515743756,123
roni,0.8393051031487514,0.8569505214691162,0.47493961352657005,0.1569867740080506,0.4945652173913043,0.23832387603666522,0.48170289855072457,0.23476702508960573,spambase,targeted_flip,0.2,0.9196525515743756,123
trimmed_loss,0.8447339847991314,0.051319122314453125,0.8001207729468599,0.42900302114803623,0.5144927536231884,0.46787479406919275,0.688768115942029,0.22043010752688172,spambase,targeted_flip,0.2,0.9196525515743756,123
hybrid,0.8566775244299675,0.8490769863128662,0.3571859903381642,0.17519962423673086,0.6757246376811594,0.278254382693025,0.5197463768115942,0.1935483870967742,spambase,targeted_flip,0.2,0.9196525515743756,123
none,0.8566775244299675,0.01053619384765625,1.0,0.0,0.0,0.0,0.5,0.21863799283154123,spambase,targeted_flip,0.2,0.9315960912052117,2024
anomaly_iforest,0.8642779587404995,0.2359623908996582,0.7998188405797102,0.10256410256410256,0.12318840579710146,0.11193415637860082,0.45380434782608703,0.20430107526881722,spambase,targeted_flip,0.2,0.9315960912052117,2024
anomaly_lof,0.8501628664495114,0.0635080337524414,0.7998188405797102,0.1689291101055807,0.2028985507246377,0.18436213991769548,0.5016304347826087,0.22580645161290322,spambase,targeted_flip,0.2,0.9315960912052117,2024
roni,0.8512486427795874,0.8228497505187988,0.5504227053140096,0.16252518468770988,0.4384057971014493,0.23713865752082314,0.4932971014492753,0.22759856630824374,spambase,targeted_flip,0.2,0.9315960912052117,2024
trimmed_loss,0.8610206297502715,0.06107306480407715,0.8001207729468599,0.43051359516616317,0.5163043478260869,0.4695222405271829,0.6898550724637681,0.2132616487455197,spambase,targeted_flip,0.2,0.9315960912052117,2024
hybrid,0.8718783930510315,1.0093536376953125,0.3571859903381642,0.17660873649600753,0.6811594202898551,0.2804923535994032,0.5230072463768116,0.1863799283154122,spambase,targeted_flip,0.2,0.9315960912052117,2024
none,0.9163952225841476,0.008528709411621094,1.0,0.0,0.0,0.0,0.5,0.05734767025089606,spambase,feature_collision,0.05,0.9174809989142236,42
anomaly_iforest,0.9109663409337676,0.2502906322479248,0.9496204278812974,0.3356164383561644,0.35507246376811596,0.34507042253521125,0.659963768115942,0.06451612903225806,spambase,feature_collision,0.05,0.9174809989142236,42
anomaly_lof,0.9120521172638436,0.05854535102844238,0.9496204278812974,0.0,0.0,0.0,0.47355072463768116,0.06093189964157706,spambase,feature_collision,0.05,0.9174809989142236,42
roni,0.9001085776330076,0.7190494537353516,0.4748102139406487,0.04007884362680683,0.4420289855072464,0.07349397590361446,0.4563405797101449,0.0931899641577061,spambase,feature_collision,0.05,0.9174809989142236,42
trimmed_loss,0.9174809989142236,0.04378056526184082,0.9499654934437544,0.25517241379310346,0.26811594202898553,0.26148409893992935,0.6144927536231884,0.07347670250896057,spambase,feature_collision,0.05,0.9174809989142236,42
hybrid,0.9142236699239956,0.9241659641265869,0.590752242926156,0.07419898819561552,0.6376811594202898,0.13293051359516617,0.619927536231884,0.08064516129032258,spambase,feature_collision,0.05,0.9174809989142236,42
none,0.9185667752442996,0.009109735488891602,1.0,0.0,0.0,0.0,0.5,0.05197132616487455,spambase,feature_collision,0.05,0.9196525515743756,123
anomaly_iforest,0.9153094462540716,0.23312950134277344,0.9496204278812974,0.3767123287671233,0.39855072463768115,0.3873239436619718,0.6827898550724638,0.05913978494623656,spambase,feature_collision,0.05,0.9196525515743756,123
anomaly_lof,0.9153094462540716,0.05254077911376953,0.9499654934437544,0.034482758620689655,0.036231884057971016,0.0353356890459364,0.49275362318840576,0.05197132616487455,spambase,feature_collision,0.05,0.9196525515743756,123
roni,0.9185667752442996,0.5154943466186523,0.4748102139406487,0.045992115637319315,0.5072463768115942,0.08433734939759036,0.4905797101449275,0.06451612903225806,spambase,feature_collision,0.05,0.9196525515743756,123
trimmed_loss,0.9153094462540716,0.06838488578796387,0.9499654934437544,0.2413793103448276,0.2536231884057971,0.24734982332155478,0.6068840579710145,0.07706093189964158,spambase,feature_collision,0.05,0.9196525515743756,123
hybrid,0.9207383279044516,0.9992694854736328,0.6483781918564527,0.08832188420019627,0.6521739130434783,0.15557476231633535,0.6577898550724638,0.06989247311827956,spambase,feature_collision,0.05,0.9196525515743756,123
none,0.9272529858849077,0.008820056915283203,1.0,0.0,0.0,0.0,0.5,0.043010752688172046,spambase,feature_collision,0.05,0.9315960912052117,2024
anomaly_iforest,0.9272529858849077,0.2656121253967285,0.9496204278812974,0.3493150684931507,0.3695652173913043,0.3591549295774648,0.6675724637681157,0.044802867383512544,spambase,feature_collision,0.05,0.9315960912052117,2024
anomaly_lof,0.9305103148751357,0.05324864387512207,0.9496204278812974,0.00684931506849315,0.007246376811594203,0.007042253521126761,0.4773550724637681,0.03942652329749104,spambase,feature_collision,0.05,0.9315960912052117,2024
roni,0.9272529858849077,0.5578577518463135,0.4748102139406487,0.051248357424441525,0.5652173913043478,0.09397590361445783,0.5210144927536231,0.05555555555555555,spambase,feature_collision,0.05,0.9315960912052117,2024
trimmed_loss,0.9294245385450597,0.050798892974853516,0.9499654934437544,0.2206896551724138,0.2318840579710145,0.22614840989399293,0.5954710144927536,0.06093189964157706,spambase,feature_collision,0.05,0.9315960912052117,2024
hybrid,0.9185667752442996,0.7359716892242432,0.4420289855072464,0.06740878169449598,0.7898550724637681,0.12421652421652421,0.6217391304347826,0.053763440860215055,spambase,feature_collision,0.05,0.9315960912052117,2024
none,0.9142236699239956,0.010286092758178711,1.0,0.0,0.0,0.0,0.5,0.06989247311827956,spambase,feature_collision,0.1,0.9174809989142236,42
anomaly_iforest,0.8990228013029316,0.22781705856323242,0.8995388669301713,0.30491803278688523,0.33695652173913043,0.32013769363166955,0.6300724637681159,0.0931899641577061,spambase,feature_collision,0.1,0.9174809989142236,42
anomaly_lof,0.9055374592833876,0.0550694465637207,0.8995388669301713,0.029508196721311476,0.03260869565217391,0.03098106712564544,0.4626811594202898,0.08064516129032258,spambase,feature_collision,0.1,0.9174809989142236,42
roni,0.9120521172638436,0.6667275428771973,0.6343873517786561,0.0963963963963964,0.38768115942028986,0.1544011544011544,0.5121376811594203,0.07347670250896057,spambase,feature_collision,0.1,0.9174809989142236,42
trimmed_loss,0.9033659066232356,0.04263639450073242,0.8998682476943346,0.41118421052631576,0.4528985507246377,0.43103448275862066,0.6940217391304347,0.08422939068100359,spambase,feature_collision,0.1,0.9174809989142236,42
hybrid,0.9001085776330076,0.8895890712738037,0.41436100131752307,0.10911136107986502,0.7028985507246377,0.18889970788704966,0.5644927536231884,0.1003584229390681,spambase,feature_collision,0.1,0.9174809989142236,42
none,0.9174809989142236,0.01138925552368164,1.0,0.0,0.0,0.0,0.5,0.06093189964157706,spambase,feature_collision,0.1,0.9196525515743756,123
anomaly_iforest,0.9077090119435396,0.2250983715057373,0.8995388669301713,0.35081967213114756,0.38768115942028986,0.3683304647160069,0.6579710144927536,0.07347670250896057,spambase,feature_collision,0.1,0.9196525515743756,123
anomaly_lof,0.9174809989142236,0.0541989803314209,0.8995388669301713,0.05901639344262295,0.06521739130434782,0.06196213425129088,0.48061594202898555,0.07168458781362007,spambase,feature_collision,0.1,0.9196525515743756,123
roni,0.9229098805646037,0.6246016025543213,0.4749670619235837,0.09096612296110414,0.5253623188405797,0.15508021390374332,0.5001811594202898,0.07168458781362007,spambase,feature_collision,0.1,0.9196525515743756,123
trimmed_loss,0.9261672095548317,0.0455019474029541,0.8998682476943346,0.34868421052631576,0.38405797101449274,0.36551724137931035,0.656159420289855,0.06093189964157706,spambase,feature_collision,0.1,0.9196525515743756,123
hybrid,0.9077090119435396,0.8727302551269531,0.41436100131752307,0.1107986501687289,0.7137681159420289,0.19182083739045763,0.5704710144927536,0.0985663082437276,spambase,feature_collision,0.1,0.9196525515743756,123
none,0.9326818675352877,0.007915973663330078,1.0,0.0,0.0,0.0,0.5,0.04659498207885305,spambase,feature_collision,0.1,0.9315960912052117,2024
anomaly_iforest,0.9153094462540716,0.2219257354736328,0.8995388669301713,0.29508196721311475,0.32608695652173914,0.3098106712564544,0.6240942028985508,0.06810035842293907,spambase,feature_collision,0.1,0.9315960912052117,2024
anomaly_lof,0.9250814332247557,0.05434584617614746,0.9008563899868248,0.016611295681063124,0.018115942028985508,0.01733102253032929,0.45543478260869563,0.07168458781362007,spambase,feature_collision,0.1,0.9315960912052117,2024
roni,0.9239956568946797,0.7876899242401123,0.4749670619235837,0.09096612296110414,0.5253623188405797,0.15508021390374332,0.5001811594202898,0.05017921146953405,spambase,feature_collision,0.1,0.9315960912052117,2024
trimmed_loss,0.9272529858849077,0.04049825668334961,0.8998682476943346,0.33223684210526316,0.36594202898550726,0.3482758620689655,0.6461956521739131,0.05555555555555555,spambase,feature_collision,0.1,0.9315960912052117,2024
hybrid,0.9196525515743756,0.8191812038421631,0.553030303030303,0.11938098747236552,0.5869565217391305,0.19840783833435394,0.5769927536231884,0.08243727598566308,spambase,feature_collision,0.1,0.9315960912052117,2024
none,0.9098805646036916,0.011536598205566406,1.0,0.0,0.0,0.0,0.5,0.08781362007168458,spambase,feature_collision,0.2,0.9174809989142236,42
anomaly_iforest,0.8729641693811075,0.23502326011657715,0.7998188405797102,0.26244343891402716,0.31521739130434784,0.28641975308641976,0.5690217391304347,0.14516129032258066,spambase,feature_collision,0.2,0.9174809989142236,42
anomaly_lof,0.8925081433224755,0.06805849075317383,0.7998188405797102,0.06636500754147813,0.07971014492753623,0.07242798353909465,0.4277173913043478,0.12007168458781362,spambase,feature_collision,0.2,0.9174809989142236,42
roni,0.9087947882736156,0.8582315444946289,0.47493961352657005,0.16561242093156986,0.5217391304347826,0.25141859450021825,0.4980072463768116,0.08243727598566308,spambase,feature_collision,0.2,0.9174809989142236,42
trimmed_loss,0.9044516829533116,0.060457468032836914,0.8001207729468599,0.46827794561933533,0.5615942028985508,0.5107084019769358,0.7170289855072465,0.08243727598566308,spambase,feature_collision,0.2,0.9174809989142236,42
hybrid,0.8534201954397395,0.8852708339691162,0.5501207729468599,0.20201342281879195,0.5452898550724637,0.2948090107737512,0.5572463768115943,0.17921146953405018,spambase,feature_collision,0.2,0.9174809989142236,42
none,0.9163952225841476,0.00990915298461914,1.0,0.0,0.0,0.0,0.5,0.07347670250896057,spambase,feature_collision,0.2,0.9196525515743756,123
anomaly_iforest,0.8773072747014115,0.22870326042175293,0.8007246376811594,0.2606060606060606,0.3115942028985507,0.2838283828382838,0.5673913043478261,0.13799283154121864,spambase,feature_collision,0.2,0.9196525515743756,123
anomaly_lof,0.8859934853420195,0.06093621253967285,0.7998188405797102,0.07390648567119155,0.08876811594202899,0.08065843621399177,0.4331521739130435,0.12186379928315412,spambase,feature_collision,0.2,0.9196525515743756,123
roni,0.9098805646036916,0.780397891998291,0.47493961352657005,0.1569867740080506,0.4945652173913043,0.23832387603666522,0.48170289855072457,0.1003584229390681,spambase,feature_collision,0.2,0.9196525515743756,123
trimmed_loss,0.9098805646036916,0.038651227951049805,0.8001207729468599,0.46676737160120846,0.5597826086956522,0.5090609555189456,0.7159420289855072,0.06810035842293907,spambase,feature_collision,0.2,0.9196525515743756,123
hybrid,0.8686210640608035,0.8375959396362305,0.3571859903381642,0.1874119304837952,0.7228260869565217,0.29765013054830286,0.5480072463768115,0.16129032258064516,spambase,feature_collision,0.2,0.9196525515743756,123
none,0.9261672095548317,0.010352611541748047,1.0,0.0,0.0,0.0,0.5,0.06093189964157706,spambase,feature_collision,0.2,0.9315960912052117,2024
anomaly_iforest,0.8729641693811075,0.23322415351867676,0.7998188405797102,0.18401206636500755,0.2210144927536232,0.2008230452674897,0.5125000000000001,0.15412186379928317,spambase,feature_collision,0.2,0.9315960912052117,2024
anomaly_lof,0.8968512486427795,0.06215405464172363,0.7998188405797102,0.0693815987933635,0.08333333333333333,0.0757201646090535,0.4298913043478261,0.12186379928315412,spambase,feature_collision,0.2,0.9315960912052117,2024
roni,0.8990228013029316,0.8612055778503418,0.47493961352657005,0.16848763657274296,0.5307971014492754,0.25578350065473593,0.5034420289855073,0.1003584229390681,spambase,feature_collision,0.2,0.9315960912052117,2024
trimmed_loss,0.9142236699239956,0.04338216781616211,0.8001207729468599,0.45770392749244715,0.5489130434782609,0.49917627677100496,0.7094202898550724,0.06630824372759857,spambase,feature_collision,0.2,0.9315960912052117,2024
hybrid,0.8642779587404995,0.7658662796020508,0.3571859903381642,0.1747299201503053,0.6739130434782609,0.2775083923908989,0.5186594202898551,0.17025089605734767,spambase,feature_collision,0.2,0.9315960912052117,2024
none,0.8935939196525515,0.011777162551879883,1.0,0.0,0.0,0.0,0.5,0.6756272401433692,spambase,backdoor,0.05,0.9174809989142236,42
anomaly_iforest,0.8957654723127035,0.23209095001220703,0.9496204278812974,0.22602739726027396,0.2391304347826087,0.2323943661971831,0.5990942028985508,0.460573476702509,spambase,backdoor,0.05,0.9174809989142236,42
anomaly_lof,0.9033659066232356,0.05481839179992676,0.9496204278812974,0.1506849315068493,0.15942028985507245,0.15492957746478872,0.5572463768115942,0.5734767025089605,spambase,backdoor,0.05,0.9174809989142236,42
roni,0.8870792616720955,0.739063024520874,0.4748102139406487,0.04007884362680683,0.4420289855072464,0.07349397590361446,0.4563405797101449,0.7455197132616488,spambase,backdoor,0.05,0.9174809989142236,42
trimmed_loss,0.9044516829533116,0.06205129623413086,0.9499654934437544,0.15172413793103448,0.15942028985507245,0.15547703180212014,0.557427536231884,0.589605734767025,spambase,backdoor,0.05,0.9174809989142236,42
hybrid,0.8805646036916395,0.9494330883026123,0.4420289855072464,0.05380333951762523,0.6304347826086957,0.09914529914529914,0.5380434782608696,0.6290322580645161,spambase,backdoor,0.05,0.9174809989142236,42
none,0.8990228013029316,0.012194633483886719,1.0,0.0,0.0,0.0,0.5,0.6254480286738351,spambase,backdoor,0.05,0.9196525515743756,123
anomaly_iforest,0.9001085776330076,0.2270646095275879,0.9499654934437544,0.20689655172413793,0.21739130434782608,0.21201413427561838,0.5878623188405797,0.41397849462365593,spambase,backdoor,0.05,0.9196525515743756,123
anomaly_lof,0.9044516829533116,0.053861379623413086,0.9499654934437544,0.13793103448275862,0.14492753623188406,0.1413427561837456,0.5498188405797102,0.44623655913978494,spambase,backdoor,0.05,0.9196525515743756,123
roni,0.9001085776330076,0.7356472015380859,0.6687370600414079,0.042708333333333334,0.2971014492753623,0.07468123861566485,0.48206521739130437,0.6254480286738351,spambase,backdoor,0.05,0.9196525515743756,123
trimmed_loss,0.9077090119435396,0.06633591651916504,0.9499654934437544,0.1310344827586207,0.13768115942028986,0.13427561837455831,0.5460144927536231,0.5698924731182796,spambase,backdoor,0.05,0.9196525515743756,123
hybrid,0.9153094462540716,0.9115228652954102,0.4420289855072464,0.059369202226345084,0.6956521739130435,0.1094017094017094,0.5722826086956522,0.26881720430107525,spambase,backdoor,0.05,0.9196525515743756,123
none,0.9218241042345277,0.008940458297729492,1.0,0.0,0.0,0.0,0.5,0.6164874551971327,spambase,backdoor,0.05,0.9315960912052117,2024
anomaly_iforest,0.9283387622149837,0.22630023956298828,0.9496204278812974,0.2328767123287671,0.2463768115942029,0.23943661971830985,0.6028985507246377,0.3763440860215054,spambase,backdoor,0.05,0.9315960912052117,2024
anomaly_lof,0.9185667752442996,0.0533902645111084,0.9496204278812974,0.14383561643835616,0.15217391304347827,0.14788732394366197,0.5534420289855073,0.492831541218638,spambase,backdoor,0.05,0.9315960912052117,2024
roni,0.9174809989142236,0.6581020355224609,0.5369220151828847,0.05216095380029806,0.5072463768115942,0.0945945945945946,0.5231884057971015,0.557347670250896,spambase,backdoor,0.05,0.9315960912052117,2024
trimmed_loss,0.9261672095548317,0.05899858474731445,0.9499654934437544,0.10344827586206896,0.10869565217391304,0.10600706713780919,0.5307971014492754,0.5394265232974911,spambase,backdoor,0.05,0.9315960912052117,2024
hybrid,0.9185667752442996,0.8693130016326904,0.6076604554865425,0.0633245382585752,0.5217391304347826,0.11294117647058824,0.5679347826086957,0.5268817204301075,spambase,backdoor,0.05,0.9315960912052117,2024
none,0.8783930510314875,0.012143850326538086,1.0,0.0,0.0,0.0,0.5,0.8387096774193549,spambase,backdoor,0.1,0.9174809989142236,42
anomaly_iforest,0.8892508143322475,0.22397184371948242,0.8995388669301713,0.26229508196721313,0.2898550724637681,0.27538726333907054,0.6041666666666665,0.6487455197132617,spambase,backdoor,0.1,0.9174809989142236,42
anomaly_lof,0.9001085776330076,0.05810236930847168,0.8995388669301713,0.25901639344262295,0.286231884057971,0.2719449225473322,0.6021739130434782,0.6290322580645161,spambase,backdoor,0.1,0.9174809989142236,42
roni,0.8957654723127035,0.8675546646118164,0.6409749670619236,0.08807339449541285,0.34782608695652173,0.14055636896046853,0.49384057971014494,0.8369175627240143,spambase,backdoor,0.1,0.9174809989142236,42
trimmed_loss,0.8925081433224755,0.044412851333618164,0.8998682476943346,0.08881578947368421,0.09782608695652174,0.09310344827586207,0.49873188405797103,0.8351254480286738,spambase,backdoor,0.1,0.9174809989142236,42
hybrid,0.8990228013029316,0.878546953201294,0.546772068511199,0.11555232558139535,0.5760869565217391,0.19249394673123488,0.567572463768116,0.6899641577060932,spambase,backdoor,0.1,0.9174809989142236,42
none,0.8859934853420195,0.011807680130004883,1.0,0.0,0.0,0.0,0.5,0.8548387096774194,spambase,backdoor,0.1,0.9196525515743756,123
anomaly_iforest,0.8968512486427795,0.22699666023254395,0.8995388669301713,0.19672131147540983,0.21739130434782608,0.20654044750430292,0.5643115942028984,0.6666666666666666,spambase,backdoor,0.1,0.9196525515743756,123
anomaly_lof,0.9022801302931596,0.06376934051513672,0.8995388669301713,0.2360655737704918,0.2608695652173913,0.24784853700516352,0.5882246376811594,0.5770609318996416,spambase,backdoor,0.1,0.9196525515743756,123
roni,0.8925081433224755,0.756519079208374,0.4749670619235837,0.09096612296110414,0.5253623188405797,0.15508021390374332,0.5001811594202898,0.8154121863799283,spambase,backdoor,0.1,0.9196525515743756,123
trimmed_loss,0.8925081433224755,0.04518699645996094,0.8998682476943346,0.03618421052631579,0.03985507246376811,0.03793103448275862,0.4668478260869565,0.910394265232975,spambase,backdoor,0.1,0.9196525515743756,123
hybrid,0.8870792616720955,0.960808515548706,0.41436100131752307,0.09561304836895389,0.6159420289855072,0.1655306718597858,0.5166666666666666,0.7598566308243727,spambase,backdoor,0.1,0.9196525515743756,123
none,0.9001085776330076,0.010751008987426758,1.0,0.0,0.0,0.0,0.5,0.7921146953405018,spambase,backdoor,0.1,0.9315960912052117,2024
anomaly_iforest,0.9142236699239956,0.22278451919555664,0.8995388669301713,0.21967213114754097,0.2427536231884058,0.2306368330464716,0.5782608695652174,0.5878136200716846,spambase,backdoor,0.1,0.9315960912052117,2024
anomaly_lof,0.9196525515743756,0.05714106559753418,0.9008563899868248,0.2425249169435216,0.2644927536231884,0.2530329289428076,0.5909420289855073,0.5412186379928315,spambase,backdoor,0.1,0.9315960912052117,2024
roni,0.9087947882736156,1.0214178562164307,0.6923583662714098,0.10492505353319058,0.35507246376811596,0.16198347107438016,0.5260869565217392,0.7222222222222222,spambase,backdoor,0.1,0.9315960912052117,2024
trimmed_loss,0.9077090119435396,0.04784131050109863,0.8998682476943346,0.049342105263157895,0.05434782608695652,0.05172413793103448,0.47481884057971013,0.8817204301075269,spambase,backdoor,0.1,0.9315960912052117,2024
hybrid,0.9131378935939196,0.9067397117614746,0.41436100131752307,0.10179977502812149,0.6557971014492754,0.1762414800389484,0.5385869565217392,0.6720430107526881,spambase,backdoor,0.1,0.9315960912052117,2024
none,0.8783930510314875,0.012301921844482422,1.0,0.0,0.0,0.0,0.5,0.9229390681003584,spambase,backdoor,0.2,0.9174809989142236,42
anomaly_iforest,0.8979370249728555,0.2258448600769043,0.7998188405797102,0.2579185520361991,0.30978260869565216,0.2814814814814815,0.5657608695652174,0.7580645161290323,spambase,backdoor,0.2,0.9174809989142236,42
anomaly_lof,0.8968512486427795,0.06268072128295898,0.7998188405797102,0.38461538461538464,0.46195652173913043,0.41975308641975306,0.6570652173913043,0.6989247311827957,spambase,backdoor,0.2,0.9174809989142236,42
